anio,periodo,codigo_encuesta,encuesta,modulo,verpreguntas,verficha,spss,stata,csv,encuesta_ref,unnamed:_0,dbf,codigo_modulo
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Características de la Vivienda y del Hogar,"javascript:VerPreguntas('404','01','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Caracter%EDsticas+de+la+Vivienda+y+del+Hogar')","javascript:VerFicha('404','01')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo01.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo01.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo01.zip,enaho,,,1
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Características de los Miembros del Hogar,"javascript:VerPreguntas('404','02','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Caracter%EDsticas+de+los+Miembros+del+Hogar')","javascript:VerFicha('404','02')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo02.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo02.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo02.zip,enaho,,,2
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Educación,"javascript:VerPreguntas('404','03','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Educaci%F3n')","javascript:VerFicha('404','03')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo03.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo03.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo03.zip,enaho,,,3
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Salud,"javascript:VerPreguntas('404','04','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Salud')","javascript:VerFicha('404','04')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo04.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo04.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo04.zip,enaho,,,4
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Empleo e Ingresos,"javascript:VerPreguntas('404','05','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Empleo+e+Ingresos')","javascript:VerFicha('404','05')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo05.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo05.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo05.zip,enaho,,,5
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Gastos en Alimentos y Bebidas (Módulo 601),"javascript:VerPreguntas('404','07','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+en+Alimentos+y+Bebidas+%28M%F3dulo+601%29')","javascript:VerFicha('404','07')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo07.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo07.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo07.zip,enaho,,,7
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Instituciones Beneficas,"javascript:VerPreguntas('404','08','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Instituciones+Beneficas')","javascript:VerFicha('404','08')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo08.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo08.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo08.zip,enaho,,,8
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Mantenimiento de la Vivienda,"javascript:VerPreguntas('404','09','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Mantenimiento+de+la+Vivienda')","javascript:VerFicha('404','09')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo09.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo09.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo09.zip,enaho,,,9
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Transportes y Comunicaciones,"javascript:VerPreguntas('404','10','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Transportes+y+Comunicaciones')","javascript:VerFicha('404','10')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo10.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo10.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo10.zip,enaho,,,10
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Servicios a la Vivienda,"javascript:VerPreguntas('404','11','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Servicios+a+la+Vivienda')","javascript:VerFicha('404','11')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo11.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo11.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo11.zip,enaho,,,11
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,"Esparcimiento , Diversion y Servicios de Cultura","javascript:VerPreguntas('404','12','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Esparcimiento+%2C+Diversion+y+Servicios+de+Cultura')","javascript:VerFicha('404','12')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo12.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo12.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo12.zip,enaho,,,12
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Vestido y Calzado,"javascript:VerPreguntas('404','13','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Vestido+y+Calzado')","javascript:VerFicha('404','13')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo13.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo13.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo13.zip,enaho,,,13
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Gastos de Transferencias,"javascript:VerPreguntas('404','15','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+de+Transferencias')","javascript:VerFicha('404','15')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo15.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo15.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo15.zip,enaho,,,15
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Muebles y Enseres,"javascript:VerPreguntas('404','16','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Muebles+y+Enseres')","javascript:VerFicha('404','16')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo16.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo16.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo16.zip,enaho,,,16
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Otros Bienes y Servicios,"javascript:VerPreguntas('404','17','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Otros+Bienes+y+Servicios')","javascript:VerFicha('404','17')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo17.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo17.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo17.zip,enaho,,,17
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Equipamiento del Hogar,"javascript:VerPreguntas('404','18','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Equipamiento+del+Hogar')","javascript:VerFicha('404','18')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo18.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo18.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo18.zip,enaho,,,18
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Producción Agrícola,"javascript:VerPreguntas('404','22','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Producci%F3n+Agr%EDcola')","javascript:VerFicha('404','22')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo22.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo22.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo22.zip,enaho,,,22
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Subproductos Agricolas,"javascript:VerPreguntas('404','23','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Subproductos+Agricolas')","javascript:VerFicha('404','23')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo23.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo23.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo23.zip,enaho,,,23
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Producción Forestal,"javascript:VerPreguntas('404','24','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Producci%F3n+Forestal')","javascript:VerFicha('404','24')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo24.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo24.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo24.zip,enaho,,,24
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Gastos en Actividades Agricolas y/o Forestales,"javascript:VerPreguntas('404','25','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+en+Actividades+Agricolas+y%2Fo+Forestales')","javascript:VerFicha('404','25')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo25.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo25.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo25.zip,enaho,,,25
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Producción Pecuaria,"javascript:VerPreguntas('404','26','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Producci%F3n+Pecuaria')","javascript:VerFicha('404','26')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo26.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo26.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo26.zip,enaho,,,26
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Subproductos Pecuarios,"javascript:VerPreguntas('404','27','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Subproductos+Pecuarios')","javascript:VerFicha('404','27')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo27.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo27.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo27.zip,enaho,,,27
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Gastos en Actividades Pecuarias,"javascript:VerPreguntas('404','28','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+en+Actividades+Pecuarias')","javascript:VerFicha('404','28')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo28.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo28.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo28.zip,enaho,,,28
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Sumarias ( Variables Calculadas ),"javascript:VerPreguntas('404','34','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Sumarias+%28+Variables+Calculadas+%29')","javascript:VerFicha('404','34')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo34.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo34.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo34.zip,enaho,,,34
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Programas Sociales (Miembros del Hogar),"javascript:VerPreguntas('404','37','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Programas+Sociales++%28Miembros+del+Hogar%29')","javascript:VerFicha('404','37')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo37.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo37.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo37.zip,enaho,,,37
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Ingresos del Trabajador Independiente,"javascript:VerPreguntas('404','77','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Ingresos+del+Trabajador+Independiente')","javascript:VerFicha('404','77')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo77.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo77.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo77.zip,enaho,,,77
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Bienes y Servicios de Cuidados Personales,"javascript:VerPreguntas('404','78','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Bienes+y+Servicios+de+Cuidados+Personales')","javascript:VerFicha('404','78')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo78.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo78.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo78.zip,enaho,,,78
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,Participación Ciudadana,"javascript:VerPreguntas('404','84','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Participaci%F3n+Ciudadana')","javascript:VerFicha('404','84')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo84.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo84.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo84.zip,enaho,,,84
2013,55,404,Condiciones de Vida y Pobreza - ENAHO,"Gobernabilidad, Democracia y Transparencia","javascript:VerPreguntas('404','85','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gobernabilidad%2C+Democracia+y+Transparencia')","javascript:VerFicha('404','85')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/404-Modulo85.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/404-Modulo85.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/404-Modulo85.zip,enaho,,,85
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Características de la Vivienda y del Hogar,"javascript:VerPreguntas('440','01','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Caracter%EDsticas+de+la+Vivienda+y+del+Hogar')","javascript:VerFicha('440','01')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo01.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo01.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo01.zip,enaho,,,1
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Características de los Miembros del Hogar,"javascript:VerPreguntas('440','02','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Caracter%EDsticas+de+los+Miembros+del+Hogar')","javascript:VerFicha('440','02')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo02.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo02.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo02.zip,enaho,,,2
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Educación,"javascript:VerPreguntas('440','03','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Educaci%F3n')","javascript:VerFicha('440','03')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo03.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo03.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo03.zip,enaho,,,3
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Salud,"javascript:VerPreguntas('440','04','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Salud')","javascript:VerFicha('440','04')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo04.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo04.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo04.zip,enaho,,,4
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Empleo e Ingresos,"javascript:VerPreguntas('440','05','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Empleo+e+Ingresos')","javascript:VerFicha('440','05')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo05.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo05.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo05.zip,enaho,,,5
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Gastos en Alimentos y Bebidas (Módulo 601),"javascript:VerPreguntas('440','07','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+en+Alimentos+y+Bebidas+%28M%F3dulo+601%29')","javascript:VerFicha('440','07')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo07.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo07.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo07.zip,enaho,,,7
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Instituciones Beneficas,"javascript:VerPreguntas('440','08','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Instituciones+Beneficas')","javascript:VerFicha('440','08')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo08.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo08.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo08.zip,enaho,,,8
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Mantenimiento de la Vivienda,"javascript:VerPreguntas('440','09','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Mantenimiento+de+la+Vivienda')","javascript:VerFicha('440','09')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo09.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo09.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo09.zip,enaho,,,9
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Transportes y Comunicaciones,"javascript:VerPreguntas('440','10','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Transportes+y+Comunicaciones')","javascript:VerFicha('440','10')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo10.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo10.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo10.zip,enaho,,,10
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Servicios a la Vivienda,"javascript:VerPreguntas('440','11','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Servicios+a+la+Vivienda')","javascript:VerFicha('440','11')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo11.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo11.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo11.zip,enaho,,,11
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,"Esparcimiento , Diversion y Servicios de Cultura","javascript:VerPreguntas('440','12','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Esparcimiento+%2C+Diversion+y+Servicios+de+Cultura')","javascript:VerFicha('440','12')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo12.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo12.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo12.zip,enaho,,,12
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Vestido y Calzado,"javascript:VerPreguntas('440','13','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Vestido+y+Calzado')","javascript:VerFicha('440','13')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo13.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo13.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo13.zip,enaho,,,13
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Gastos de Transferencias,"javascript:VerPreguntas('440','15','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+de+Transferencias')","javascript:VerFicha('440','15')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo15.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo15.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo15.zip,enaho,,,15
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Muebles y Enseres,"javascript:VerPreguntas('440','16','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Muebles+y+Enseres')","javascript:VerFicha('440','16')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo16.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo16.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo16.zip,enaho,,,16
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Otros Bienes y Servicios,"javascript:VerPreguntas('440','17','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Otros+Bienes+y+Servicios')","javascript:VerFicha('440','17')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo17.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo17.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo17.zip,enaho,,,17
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Equipamiento del Hogar,"javascript:VerPreguntas('440','18','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Equipamiento+del+Hogar')","javascript:VerFicha('440','18')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo18.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo18.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo18.zip,enaho,,,18
2014,55,440,Condiciones de Vida y Pobreza - ENAHO,Producción Agrícola,"javascript:VerPreguntas('440','22','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Producci%F3n+Agr%EDcola')","javascript:VerFicha('440','22')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/440-Modulo22.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/440-Modulo22.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/CSV/440-Modulo22.zip,enaho,,,22
